,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,BRAZIL - REAL/US$,CANADA - CANADIAN DOLLAR/US$,CHINA - RENMINBI/US$,DENMARK - DANISH KRONE/US$,EURO AREA - EURO/US$,GREAT BRITAIN - GREAT BRITAIN POUND/US$,HONG KONG - HONG KONG DOLLAR/US$,INDIA - INDIAN RUPEE/US$,JAPAN - YEN/US$,MALAYSIA - RINGGIT/US$,MEXICO - MEXICAN PESO/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$,NORWAY - NORWEGIAN KRONE/US$,SINGAPORE - SINGAPORE DOLLAR/US$,SOUTH AFRICA - RAND/US$,SWEDEN - KRONA/US$,SWITZERLAND - FRANC/US$,TAIWAN - NEW TAIWAN DOLLAR/US$,THAILAND - BAHT/US$
0,2006-01-02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
3158,2018-02-08,1.2839,3.2895,1.2603,6.3222,6.0775,0.8171,0.7186,7.8199,64.27,109,3.9245,18.901,1.3877,7.9252,1.331,12.1325,8.1225,0.9386,29.42,31.84
3159,2018-02-09,1.2806,3.3083,1.2599,6.2966,6.0885,0.8179,0.725,7.8194,64.37,108.44,3.937,18.8815,1.3789,7.9867,1.3302,12.0525,8.1069,0.9393,29.35,31.79
3160,2018-02-12,1.2762,3.2949,1.2612,6.325,6.0707,0.8152,0.7236,7.8203,64.29,108.72,3.937,18.64,1.3814,7.9236,1.3246,11.91,8.0868,0.9392,29.34,31.67
3161,2018-02-13,1.2728,3.2947,1.26,6.338,6.0257,0.8089,0.7198,7.8226,64.27,107.59,3.937,18.6325,1.3727,7.8792,1.3222,11.94,8.0257,0.9335,29.29,31.48
3162,2018-02-14,1.2702,3.2551,1.2564,6.3438,6.0097,0.8067,0.7166,7.8212,64.1,107,3.914,18.6035,1.3635,7.8429,1.3177,11.7425,8.0051,0.9319,29.13,31.37
3163,2018-02-15,1.2639,3.2318,1.2517,6.3438,5.9673,0.8012,0.7112,7.8206,63.93,106.36,3.891,18.5195,1.3546,7.7926,1.3112,11.66,7.9596,0.9232,29.03,31.27
3164,2018-02-16,1.2618,3.2219,1.2532,6.3438,5.9857,0.8037,0.7115,7.8217,64.21,106.1,3.891,18.478,1.3517,7.7556,1.3105,11.6125,7.944,0.9258,29.08,31.29
3165,2018-02-19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
3166,2018-02-20,1.2653,3.2434,1.2624,6.3351,6.0304,0.8098,0.7132,7.8238,64.83,107.23,3.9025,18.639,1.3594,7.8331,1.3183,11.725,8.0775,0.9354,29.13,31.5
3167,2018-02-21,1.2767,3.2581,1.2678,6.3351,6.0305,0.8121,0.7171,7.825,64.76,107.64,3.907,18.661,1.3626,7.8338,1.3206,11.6325,8.0766,0.9375,29.19,31.5
3168,2018-02-22,1.2739,3.2579,1.2705,6.3471,6.041,0.8113,0.7174,7.8246,65.01,106.96,3.915,18.645,1.3607,7.8656,1.3189,11.67,8.1228,0.9345,29.25,31.48
3169,2018-02-23,1.2776,3.2344,1.2659,6.3329,6.0541,0.8131,0.7154,7.8233,64.71,106.64,3.917,18.5585,1.3716,7.8415,1.3207,11.55,8.1611,0.9356,29.27,31.42
3170,2018-02-26,1.275,3.2381,1.2691,6.3115,6.0555,0.8133,0.7167,7.8236,64.78,106.96,3.901,18.654,1.3682,7.8328,1.3173,11.615,8.1609,0.9388,29.22,31.31
3171,2018-02-27,1.2814,3.2472,1.2748,6.3169,6.0828,0.8171,0.7191,7.8267,64.84,107.47,3.906,18.8068,1.3806,7.8669,1.3222,11.7075,8.2235,0.9398,29.29,31.47
3172,2018-02-28,1.2819,3.2428,1.2806,6.328,6.0973,0.8189,0.725,7.8262,65.2,106.62,3.915,18.8405,1.3837,7.8798,1.3231,11.78,8.2694,0.943,29.32,31.46
3173,2018-03-01,1.2883,3.2421,1.284,6.3565,6.0958,0.8186,0.727,7.8275,65.2,106.91,3.927,18.8115,1.3793,7.8612,1.3245,11.8825,8.2603,0.9461,29.31,31.54
3174,2018-03-02,1.2897,3.2513,1.2882,6.3428,6.0481,0.8121,0.7263,7.831,65.24,105.65,3.902,18.8455,1.3824,7.8037,1.3203,11.9575,8.259,0.9378,29.29,31.45
3175,2018-03-05,1.2888,3.2527,1.2982,6.3491,6.0405,0.811,0.7217,7.8315,65.06,105.97,3.905,18.8635,1.3827,7.8249,1.3186,11.84,8.2558,0.9397,29.27,31.4
3176,2018-03-06,1.2784,3.2191,1.2892,6.3093,6.0004,0.8055,0.7201,7.8335,64.9,106.03,3.902,18.7365,1.3691,7.7782,1.3156,11.77,8.209,0.9385,29.21,31.27
3177,2018-03-07,1.2827,3.2364,1.2993,6.3225,6.0102,0.8066,0.72,7.8356,64.86,105.94,3.903,18.8055,1.3765,7.818,1.3161,11.8725,8.2539,0.9426,29.29,31.33
3178,2018-03-08,1.2842,3.262,1.2936,6.3389,6.0493,0.8121,0.7234,7.8418,65.15,106.08,3.907,18.704,1.3774,7.8409,1.3174,11.9075,8.2705,0.9499,29.35,31.37
3179,2018-03-09,1.274,3.2469,1.2822,6.3285,6.0438,0.8113,0.7213,7.8375,65.12,106.74,3.91,18.567,1.3708,7.7702,1.315,11.81,8.2307,0.9493,29.24,31.31
3180,2018-03-12,1.2716,3.2609,1.2835,6.327,6.046,0.8118,0.7195,7.8404,65,106.52,3.903,18.6245,1.3712,7.7555,1.3133,11.8275,8.2461,0.9489,29.25,31.3
3181,2018-03-13,1.2689,3.2483,1.2925,6.318,6.0074,0.8066,0.7149,7.8401,64.85,106.64,3.8985,18.5425,1.3617,7.7226,1.3105,11.7725,8.2013,0.9437,29.22,31.2
3182,2018-03-14,1.2695,3.2641,1.2946,6.314,6.0266,0.8089,0.7171,7.8405,64.84,106.17,3.904,18.6035,1.3644,7.737,1.3088,11.775,8.1973,0.9461,29.23,31.12
3183,2018-03-15,1.2794,3.2841,1.3053,6.3202,6.045,0.8116,0.7168,7.8415,64.94,106.07,3.918,18.7,1.3719,7.7064,1.3118,11.87,8.1808,0.9502,29.15,31.18
3184,2018-03-16,1.2932,3.2897,1.3096,6.33,6.0652,0.8143,0.7184,7.8435,64.97,106.1,3.907,18.73,1.3856,7.7155,1.3173,11.9925,8.196,0.9532,29.13,31.18
3185,2018-03-19,1.2979,3.2873,1.3089,6.3291,6.0418,0.8111,0.7127,7.8428,65.21,105.83,3.916,18.7325,1.3835,7.7293,1.3173,12.0625,8.1707,0.9509,29.17,31.18
3186,2018-03-20,1.3002,3.295,1.3083,6.3328,6.0698,0.8149,0.7136,7.8439,65.19,106.42,3.915,18.7465,1.3899,7.7296,1.3181,11.9575,8.2043,0.9549,29.16,31.19
3187,2018-03-21,1.2974,3.2865,1.2957,6.32,6.0717,0.8151,0.711,7.8457,65.2,106.3,3.924,18.593,1.3928,7.7401,1.3172,11.9075,8.223,0.954,29.16,31.18
3188,2018-03-22,1.2994,3.3034,1.293,6.331,6.0501,0.8123,0.7093,7.8479,65.1,105.34,3.912,18.53,1.385,7.752,1.3165,11.88,8.2448,0.9491,29.19,31.28
3189,2018-03-23,1.2952,3.3125,1.287,6.311,6.026,0.8091,0.7067,7.846,64.98,104.83,3.915,18.5705,1.3785,7.7462,1.3135,11.755,8.2472,0.9465,29.18,31.17
3190,2018-03-26,1.2942,3.3043,1.2866,6.2685,5.9864,0.8039,0.7024,7.8459,64.83,105,3.894,18.29,1.3708,7.6858,1.3101,11.665,8.1941,0.9442,29.1,31.12
3191,2018-03-27,1.2958,3.3263,1.2841,6.2781,6.001,0.8058,0.7062,7.8465,64.98,105.72,3.8755,18.32,1.3721,7.6896,1.308,11.6275,8.2118,0.9474,29.13,31.18
3192,2018-03-28,1.3019,3.337,1.2886,6.2946,6.0331,0.8097,0.7087,7.8475,65.15,106.3,3.862,18.26,1.3806,7.8342,1.3094,11.73,8.3133,0.9538,29.12,31.26
3193,2018-03-29,1.3034,3.3229,1.2901,6.2876,6.0624,0.8132,0.7128,7.8486,65.12,106.27,3.866,18.2385,1.385,7.8511,1.3109,11.85,8.3619,0.956,29.13,31.24
3194,2018-03-30,1.3004,3.3045,1.2891,6.2726,6.067,0.8117,0.7129,7.8484,65.11,106.2,3.862,18.1676,1.3814,7.8518,1.3105,11.815,8.3619,0.9532,29.1,31.19
3195,2018-04-02,1.3058,3.3149,1.2918,6.2785,6.0634,0.8138,0.7127,7.8485,65.11,105.99,3.86,18.311,1.3854,7.8859,1.3124,11.8525,8.39,0.9558,29.14,31.21
3196,2018-04-03,1.3031,3.3222,1.28,6.2881,6.076,0.8156,0.7108,7.8487,65,106.45,3.864,18.1955,1.3774,7.8586,1.3115,11.82,8.3973,0.959,29.16,31.21
3197,2018-04-04,1.2985,3.3474,1.2801,6.3045,6.0606,0.8135,0.7104,7.849,65.08,106.56,3.868,18.231,1.3704,7.8259,1.3126,11.905,8.4029,0.9595,29.23,31.23
3198,2018-04-05,1.3007,3.3212,1.2777,6.3045,6.0889,0.8177,0.7147,7.8489,64.92,107.48,3.865,18.127,1.3751,7.8396,1.3168,11.9675,8.4306,0.9633,29.24,31.26
3199,2018-04-06,1.3014,3.3702,1.2763,6.3045,6.0669,0.8147,0.7098,7.8482,64.95,107.03,3.868,18.329,1.3749,7.8281,1.3171,12.05,8.3906,0.9602,29.29,31.28
3200,2018-04-09,1.2974,3.395,1.27,6.3035,6.0443,0.8117,0.7074,7.8488,64.95,107.06,3.869,18.2245,1.3661,7.7777,1.3112,12.0775,8.3617,0.9574,29.24,31.26
3201,2018-04-10,1.2883,3.4146,1.2609,6.2798,6.0356,0.8105,0.7062,7.8494,64.95,107.3,3.867,18.2715,1.358,7.8101,1.3095,12.05,8.3157,0.9574,29.2,31.18
3202,2018-04-11,1.2878,3.3955,1.2581,6.2655,6.0121,0.8075,0.7045,7.8498,65.26,106.78,3.873,18.221,1.357,7.759,1.3082,11.985,8.3274,0.9578,29.2,31.11
3203,2018-04-12,1.2892,3.3902,1.2583,6.2876,6.0442,0.8117,0.702,7.8499,65.28,107.3,3.875,18.151,1.3559,7.7812,1.3126,12.015,8.4237,0.9625,29.31,31.19
3204,2018-04-13,1.2873,3.4088,1.2604,6.2725,6.0437,0.8116,0.7015,7.8499,65.27,107.52,3.8785,18.0795,1.3604,7.7621,1.312,12.085,8.446,0.9631,29.32,31.16
3205,2018-04-16,1.2858,3.4282,1.258,6.2752,6.0193,0.8082,0.6977,7.8496,65.46,107.26,3.8865,18.025,1.3585,7.784,1.3116,12.0575,8.4279,0.9596,29.35,31.19
3206,2018-04-17,1.2873,3.4022,1.2548,6.2804,6.0322,0.81,0.6993,7.8496,65.66,107.09,3.8885,17.9705,1.3626,7.7765,1.3108,11.9775,8.4183,0.9666,29.36,31.19
3207,2018-04-18,1.2847,3.3844,1.2636,6.2722,6.0158,0.8078,0.7029,7.8499,65.62,107.26,3.888,18.0355,1.3646,7.7536,1.31,11.935,8.3922,0.967,29.31,31.19
3208,2018-04-19,1.2902,3.4028,1.2638,6.2765,6.0365,0.8106,0.7046,7.8486,65.79,107.42,3.889,18.3355,1.3736,7.7874,1.3103,11.98,8.407,0.9714,29.39,31.23
3209,2018-04-20,1.3036,3.4121,1.274,6.2945,6.0637,0.8142,0.7126,7.8448,66.15,107.6,3.895,18.6145,1.3868,7.8223,1.3155,12.0875,8.4453,0.9744,29.48,31.32
3210,2018-04-23,1.3134,3.4463,1.2845,6.3158,6.0967,0.8186,0.7167,7.8432,66.42,108.62,3.8965,18.895,1.3976,7.8777,1.3245,12.315,8.501,0.9776,29.58,31.54
3211,2018-04-24,1.3161,3.4685,1.2823,6.3035,6.091,0.8179,0.7156,7.8468,66.36,109.03,3.903,18.795,1.4061,7.8998,1.3229,12.3325,8.5138,0.9804,29.57,31.45
3212,2018-04-25,1.3229,3.509,1.2871,6.3236,6.1174,0.8212,0.7173,7.8468,66.92,109.33,3.91,19.02,1.4158,7.9701,1.329,12.4625,8.5597,0.9828,29.72,31.57
3213,2018-04-26,1.3228,3.4992,1.2867,6.334,6.149,0.8256,0.718,7.8461,66.8,109.3,3.915,18.8695,1.4152,7.9941,1.3272,12.44,8.6604,0.988,29.68,31.62
3214,2018-04-27,1.3217,3.4685,1.2862,6.3325,6.1527,0.8259,0.7254,7.8483,66.68,109.12,3.917,18.6675,1.4144,7.9714,1.3244,12.3675,8.6769,0.9884,29.54,31.52
3215,2018-04-30,1.3257,3.4854,1.2818,6.3325,6.1711,0.8282,0.7272,7.8479,66.5,109.28,3.92,18.7715,1.4198,8.0232,1.3249,12.4775,8.763,0.9911,29.6,31.57
3216,2018-05-01,1.3355,3.507,1.2873,6.3325,6.2082,0.8333,0.7347,7.8488,66.52,109.69,3.92,18.8325,1.4271,8.0834,1.3327,12.62,8.8386,0.9954,29.68,31.67
3217,2018-05-02,1.3332,3.5404,1.2848,6.361,6.224,0.8356,0.7348,7.8495,66.71,109.89,3.933,19.073,1.4278,8.115,1.3353,12.6625,8.8974,0.9975,29.76,31.74
3218,2018-05-03,1.331,3.5496,1.2878,6.352,6.2233,0.8354,0.737,7.8495,66.68,109.06,3.931,19.1125,1.4229,8.0621,1.3329,12.675,8.8417,0.9978,29.71,31.67
3219,2018-05-04,1.3273,3.5213,1.2848,6.3589,6.2361,0.8371,0.7388,7.8493,66.83,109.16,3.939,19.1965,1.4251,8.0575,1.3335,12.52,8.8033,1.0005,29.7,31.72
3220,2018-05-07,1.3287,3.5543,1.285,6.364,6.2464,0.8384,0.7371,7.8496,67.13,109.14,3.943,19.448,1.4231,8.0474,1.3351,12.5325,8.8184,1.0023,29.82,31.84
3221,2018-05-08,1.3432,3.585,1.2967,6.369,6.2775,0.843,0.7396,7.8494,67.12,109.16,3.948,19.611,1.436,8.1388,1.3405,12.6275,8.8136,1.0016,29.8,31.95
